score,name,category,reviews,rating,phone,website,email,address,flags,sector
61,S & S Gourmet Distributors,Suppliers,8,4.0,(602) 438-9240,http://www.ssgourmet.com/,,"1001 N 21st Ave, Phoenix, AZ 85009, USA",,specialty-distribution
61,New High-End Wholesale,Wholesaler,5,4.2,(602) 418-2332,http://www.newhighend.com/,,"420 W 1st St Unit 105, Tempe, AZ 85281, USA",,specialty-distribution
61,RSD - Refrigeration Supplies Distributor,Manufacturer,7,4.4,(480) 969-9988,http://www.rsd.net/,,"1323 N Tech Blvd, Gilbert, AZ 85233, USA",,specialty-distribution
61,SCP Distributors LLC,Sporting Goods Store,123,4.4,(480) 443-0009,http://www.scppool.com/,,"7841 E Gray Rd Suite A, Scottsdale, AZ 85260, USA",,specialty-distribution
61,"Computer Wholesalers, Inc.",Wholesaler,7,4.3,(480) 775-3500,http://www.gocwi.com/,,"6965 S Priest Dr Ste 4, Tempe, AZ 85283, USA",,specialty-distribution
61,United Dairymen of Arizona- Manufacturing Plant,Wholesaler,82,4.1,(480) 966-7211,http://www.uda.coop/,,"2008 S Hardy Dr, Tempe, AZ 85282, USA",,specialty-distribution
60,A S & A Property Management,Services,23,2.4,(623) 691-0567,https://asamgmt.com/,,"3802 N 53rd Ave #140, Phoenix, AZ 85031, USA",,hoa-management
60,Greater Corona Homeowners Association,Association / Organization,13,2.9,(480) 987-0197,http://www.coronahoa.org/,,"1212 N Juniper Dr, Chandler, AZ 85226, USA",,hoa-management
60,Integrity First Property Management,Services,11,2.8,(623) 748-7595,http://www.integrityfirstpm.com/,,"7904 E Chaparral Rd, Scottsdale, AZ 85250, USA",,hoa-management
60,The Phoenix Area Real Estate Property Management,Services,20,2.1,(480) 258-3438,https://www.thephoenixarea.com/,,"2450 S Arizona Ave #5, Chandler, AZ 85286, USA",,hoa-management
60,Wholesale Tire Distributor(WTD USA),Wholesaler,19,2.9,(602) 875-8335,http://www.wtdusaonline.com/,,"1511 S 47th Ave #600, Phoenix, AZ 85043, USA",,specialty-distribution
60,Mission Foods,Wholesaler,40,2.8,(480) 491-2511,http://missionfoods.com/,,"5860 S Ash Ave, Tempe, AZ 85283, USA",,specialty-distribution
57,360 Community HOA Management Company,Services,81,2.6,(602) 863-3600,https://www.360propertymgt.com/,,"4130 E Van Buren St #360, Phoenix, AZ 85008, USA",recurring/route sector,hoa-management
57,Brown Community Management,Services,1141,4.3,(480) 539-1396,https://www.brownmanagement.com/,,"7255 E Hampton Ave Ste 101, Mesa, AZ 85209, USA",large/established — may exceed $500k solo cap; recurring/route sector,hoa-management
57,Hoamco - HOA Management Company,Services,95,2.5,(928) 776-4479,http://www.hoamco.com/,,"3205 Lakeside Village, Prescott, AZ 86301, USA",recurring/route sector,hoa-management
57,DollarDays,Wholesaler,120,4.8,,https://www.dollardays.com/,,"7350 N Dobson Rd Ste 104, Scottsdale, AZ 85256, USA",no phone,specialty-distribution
57,"Quality Pool Service, Inc.",Services,227,4.4,(480) 707-7112,http://www.qpsaz.com/,,"1133 S Lewis, Mesa, AZ 85210, USA",large/established — may exceed $500k solo cap; recurring/route sector,pool-service
57,Gilbert Pool Services LLC,Services,86,2.8,(480) 497-1945,http://gilbertpoolservicesllc.com/,,"1450 W Guadalupe Rd, Gilbert, AZ 85233, USA",recurring/route sector,pool-service
57,Arizona Fresh Vending,Manufacturer,5,2.8,(480) 894-8363,http://azfreshvending.com/,,"6007 S 40th St #2, Phoenix, AZ 85042, USA",recurring/route sector,vending-micromarket
57,Lightning Vending Repair,Manufacturer,4,4.0,(602) 697-8363,http://www.lightningvending.com/home.html,,"3655 W Anthem Way A109254, Anthem, AZ 85086, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
57,West Valley Vending,Manufacturer,5,1.8,(480) 330-9154,https://maps.google.com/?cid=17355734707234312842&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"461 E Harwell Rd, Gilbert, AZ 85234, USA",recurring/route sector,vending-micromarket
57,Metro Vending,Manufacturer,5,1.8,(623) 465-9862,https://maps.google.com/?cid=18374385159962820167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"PO Box 28237, Tempe, AZ 85285, USA",recurring/route sector,vending-micromarket
57,Arizona Water Company Bulk Water Vending,Government Office,3,4.3,(480) 982-2201,https://www.azwater.com/,,"200 N Ocotillo Dr, Apache Junction, AZ 85120, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
53,Mountain Park Ranch Homeowners Association,Association / Organization,6,3.7,(480) 704-5000,https://www.mtparkranch.org/,,"15425 S 40th Pl #4, Phoenix, AZ 85044, USA",,hoa-management
53,Ashley Heights Homeowners Association,Association / Organization,1,5.0,(602) 957-9191,http://ashleyheightshoa.org/,,"1600 W Broadway Rd #200, Tempe, AZ 85282, USA",thin reviews — verify it's real,hoa-management
53,"Tri-City Property Management Services, Inc.",Services,119,3.2,(480) 844-2224,http://www.tcpm.net/,,"1150 N Country Club Dr STE 5, Mesa, AZ 85201, USA",,hoa-management
53,Red Brick Property Management Mesa,Services,176,4.6,(480) 779-6151,http://www.rentredbrick.com/,,"1135 N Recker Rd Suite 102, Mesa, AZ 85205, USA",large/established — may exceed $500k solo cap,hoa-management
53,"Dakota Property Management, LLC",Services,3,5.0,(480) 315-6564,http://dakotamanagement.com/,,"17015 N Scottsdale Rd #120, Scottsdale, AZ 85255, USA",thin reviews — verify it's real,hoa-management
53,AGL Real Estate & Property management,Real Estate Agency,2,5.0,(480) 747-7162,https://www.aglrestate.com/,,"15169 N Scottsdale Rd Suite 205, Scottsdale, AZ 85254, USA",thin reviews — verify it's real,hoa-management
53,Fort Lowell Realty and Property Management,Services,264,4.6,(602) 441-3492,https://www.flrpropertymgmtphoenix.com/,,"3020 E Camelback Rd Unit 255, Phoenix, AZ 85016, USA",large/established — may exceed $500k solo cap,hoa-management
53,AZ Prime Property Management,Services,242,4.6,(480) 449-6632,https://azprimepropertymanagement.com/,,"2 N Central Ave #1760, Phoenix, AZ 85004, USA",large/established — may exceed $500k solo cap,hoa-management
53,Marlborough Estates Homeowners Association,Association / Organization,3,4.7,(480) 820-1519,https://maps.google.com/?cid=2226618546792642576&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2994 N Benson Ln, Chandler, AZ 85224, USA",thin reviews — verify it's real,hoa-management
53,Power Ranch Community Association,Association / Organization,83,3.6,(480) 988-0960,http://www.mypowerranch.com/,,"4546 E Haven Crest Dr, Gilbert, AZ 85297, USA",,hoa-management
53,Crest Premier Property Management Team,Services,82,3.8,(480) 838-9558,https://crestpremierpropertymanagement.com/,,"4625 S Lakeshore Dr #300, Tempe, AZ 85282, USA",,hoa-management
53,Water Treatment Technologies,Store,178,4.9,(602) 275-8280,http://wttaz.com/,,"2445 E University Dr, Phoenix, AZ 85034, USA",large/established — may exceed $500k solo cap,water-treatment
53,Wellness Water Filtration Systems,Suppliers,2,5.0,(480) 923-6017,https://maps.google.com/?cid=15471596667414733444&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"67 E Weldon Ave #200, Phoenix, AZ 85012, USA",thin reviews — verify it's real,water-treatment
53,Pristine Water Softeners,Store,502,4.6,(480) 641-4464,https://pristinewatersofteners.com/,,"75 W Baseline Rd #29, Gilbert, AZ 85233, USA",large/established — may exceed $500k solo cap,water-treatment
53,Southwest Water Solutions,wholesaler / manufacturer / general_contractor,3,5.0,(602) 254-3974,https://southwestwatersolutions.com/,,"2424 S 19th St, Phoenix, AZ 85034, USA",thin reviews — verify it's real,specialty-distribution
53,Boyett's family Rayne Water Conditioning,Store,2221,5.0,(480) 969-7251,http://www.azh2o.com/,,"38 E 5th Ave, Mesa, AZ 85210, USA",large/established — may exceed $500k solo cap,water-treatment
53,Camcor Plumbing & Water Treatment,Plumber,927,4.9,(480) 808-8033,https://camcorplumbing.com/?utm_source=google+business+profile&utm_medium=organic&utm_campaign=website+click,,"557 E Juanita Ave #4, Mesa, AZ 85204, USA",large/established — may exceed $500k solo cap,water-treatment
53,Gilbert Water Softeners - Water Purification and Reverse Osmosis,store / supplier / point_of_interest,215,5.0,(480) 433-7069,https://gilbertwatersofteners.com/,,"428 S Gilbert Rd #109, Gilbert, AZ 85296, USA",large/established — may exceed $500k solo cap,water-treatment
53,Spring Meadows Water Treatment LLC ROC331376,plumber / store / supplier,167,5.0,(480) 628-6357,https://maps.google.com/?cid=10774688314261105348&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2349 E Manor Dr, Gilbert, AZ 85296, USA",large/established — may exceed $500k solo cap,water-treatment
53,Mesa Water Treatment Plant,Services,3,4.7,(480) 644-3289,https://maps.google.com/?cid=13691363876961830972&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"7750 E Brown Rd, Mesa, AZ 85207, USA",thin reviews — verify it's real,water-treatment
53,Chandler Water Treatment,Government Office,2,5.0,(480) 782-3660,https://www.chandleraz.gov/residents/water,,"1475 E Pecos Rd, Chandler, AZ 85286, USA",thin reviews — verify it's real,water-treatment
53,AIM IT Services,Services,1,5.0,(602) 808-9552,https://aimitservices.com/,,"3440 W Deer Valley Rd, Phoenix, AZ 85027, USA",thin reviews — verify it's real,msp-it
53,HelpSquad Managed IT Services,Services,4,5.0,(224) 801-4101,https://www.helpsquadit.com/,,"15169 N Scottsdale Rd, Scottsdale, AZ 85254, USA",thin reviews — verify it's real,msp-it
53,Durasec Cloud Solutions | Managed IT Services & IT Support Company in Chandler,Services,2,5.0,(855) 219-5651,https://www.durasec.co/,,"2700 S Gilbert Rd Suite 5127, Chandler, AZ 85286, USA",thin reviews — verify it's real,msp-it
53,Industrial Supply Company,Manufacturer,2,5.0,(520) 503-5640,https://indsupply.com/,,"4114 W Saturn Way Ste 103, Chandler, AZ 85226, USA",thin reviews — verify it's real,specialty-distribution
53,Premier Wholesale Supply,Wholesaler,3,4.7,(602) 368-2004,https://maps.google.com/?cid=3899042820952820648&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"236 E Pima St #114, Phoenix, AZ 85004, USA",thin reviews — verify it's real,specialty-distribution
53,Source One Distributors,Manufacturer,4,5.0,(602) 252-2401,https://www.sourceoneaz.com/,,"4817 S 35th St, Phoenix, AZ 85040, USA",thin reviews — verify it's real,specialty-distribution
53,RSD - Refrigeration Supplies Distributor,Manufacturer,6,3.5,(602) 264-1055,http://www.rsd.net/,,"2728 W Weldon Ave, Phoenix, AZ 85017, USA",,specialty-distribution
53,Dulceria La Bonita Wholesale,Candy Store,1006,4.5,(602) 626-8334,http://www.dulcerialabonita.com/,,"2311 N 35th Ave, Phoenix, AZ 85009, USA",large/established — may exceed $500k solo cap,specialty-distribution
53,Skyline Distributors,Wholesaler,7,3.9,(602) 233-0007,https://skylinedistributors.com/,,"4018 N 33rd Ave, Phoenix, AZ 85017, USA",,specialty-distribution
53,Premier Distribution,wholesaler / point_of_interest / establishment,1,5.0,(602) 642-8176,https://maps.google.com/?cid=10913559122102419122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"8399 W Van Buren St Ste 205, Tolleson, AZ 85353, USA",thin reviews — verify it's real,specialty-distribution
53,Arizona Marketing Produce Distributors,Wholesaler,7,3.6,(602) 809-6776,https://maps.google.com/?cid=15685242268594982359&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"3846 E Illini St, Phoenix, AZ 85040, USA",,specialty-distribution
53,Wholesale Tire and Wheel Distributor (wtwd),Tire Shop,138,3.9,(623) 247-2297,http://shopwtwd.com/,,"107 S 41st Ave, Phoenix, AZ 85009, USA",,specialty-distribution
53,La Jolla Food Distributors LLC,Food,9,3.7,(602) 258-4383,https://maps.google.com/?cid=18344171695710434715&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"1630 E Jackson St, Phoenix, AZ 85034, USA",,specialty-distribution
53,WsV Distro LLC,Wholesaler,2,5.0,(480) 590-3144,https://maps.google.com/?cid=15632001831503611994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2955 W Indian School Rd, Phoenix, AZ 85017, USA",thin reviews — verify it's real,specialty-distribution
53,SMD Enterprises,Wholesaler,1,5.0,(602) 275-0524,https://maps.google.com/?cid=14048756197625663145&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2621 S 21st St, Phoenix, AZ 85034, USA",thin reviews — verify it's real,specialty-distribution
53,Distributors Transport,Mover,1,5.0,(623) 780-3380,http://disttrans.com/,,"21443 N 23rd Ave #3, Phoenix, AZ 85027, USA",thin reviews — verify it's real,specialty-distribution
53,SIMPLE,Wholesaler,2,5.0,(480) 345-0290,http://www.gosimple.biz/,,"1411 E Jackson St, Phoenix, AZ 85034, USA",thin reviews — verify it's real,specialty-distribution
53,Grainger Industrial Supply,Building Materials Store,91,3.6,(800) 472-4643,https://www.grainger.com/branch/Gilbert-Branch-605,,"775 E Baseline Rd, Gilbert, AZ 85233, USA",,specialty-distribution
53,"C-S Industrial Supply, LLC",Corporate Office,4,5.0,(602) 810-2316,https://maps.google.com/?cid=2446849521035931482&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"1930 S Alma School Rd b108, Mesa, AZ 85210, USA",thin reviews — verify it's real,specialty-distribution
53,"Fabricating/Distributor, Inc.",Manufacturer,5,3.4,(480) 988-2477,http://www.fabdistributor.com/,,"4230 E Warner Rd #119, Gilbert, AZ 85296, USA",,specialty-distribution
53,Dulceria La Bonita Wholesale,Candy Store,293,4.6,(480) 556-1225,http://www.dulcerialabonita.com/,,"1232 E Southern Ave #112, Mesa, AZ 85204, USA",large/established — may exceed $500k solo cap,specialty-distribution
53,Northland Premier Distributors,Wholesaler,5,3.8,(480) 968-2516,http://northlandpremier.com/,,"320 E Chilton Dr, Chandler, AZ 85225, USA",,specialty-distribution
53,Carefree Distributing,Wholesaler,2,5.0,(480) 830-3220,https://carefreedistributing.net/,,"3945 E Main St, Mesa, AZ 85205, USA",thin reviews — verify it's real,specialty-distribution
53,Wholesale Pool Equipment Arizona,Sporting Goods Store,447,4.8,(480) 551-7077,http://www.wholesalepoolequipment.com/,,"1900 E University Dr #15, Mesa, AZ 85203, USA",large/established — may exceed $500k solo cap,specialty-distribution
53,Southern Glazer's Wine & Spirits Direct Warehouse Sales,Wholesaler,1,5.0,(480) 613-6575,https://www.southernglazers.com/location/arizona/,,"2115 N Scottsdale Rd Ste #105, Scottsdale, AZ 85257, USA",thin reviews — verify it's real,specialty-distribution
53,Marine Wholesale Inc,Wholesaler,1,5.0,(602) 243-5885,http://www.englundmarinegroup.com/,,"2249 W Fairmont Dr, Tempe, AZ 85282, USA",thin reviews — verify it's real,specialty-distribution
53,Desert Wholesale Diamond,Jewelry Store,4,5.0,(480) 397-2450,http://desertwholesalediamond.com/,,"14301 N 87th St #320, Scottsdale, AZ 85260, USA",thin reviews — verify it's real,specialty-distribution
53,Sultani Rice Corporation,Wholesaler,1,5.0,(480) 219-8095,https://maps.google.com/?cid=13544196893897178695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"7155 E 5th Ave Ste #B, Scottsdale, AZ 85251, USA",thin reviews — verify it's real,specialty-distribution
53,"Absolute Refrigerants, Wholesale Refrigerants, HVAC Supply",Home Improvement Store,525,5.0,(480) 681-1462,https://absoluterefrigerants.com/?utm_medium=organic&utm_source=gmb&utm_campaign=mainar,,"7607 E Greenway Rd #700, Scottsdale, AZ 85260, USA",large/established — may exceed $500k solo cap,specialty-distribution
53,AppetizersUSA,Wholesaler,4,5.0,(480) 471-2601,https://www.appetizersusa.com/,,"15210 N 75th St A, Scottsdale, AZ 85260, USA",thin reviews — verify it's real,specialty-distribution
53,Apex Sales & Marketing Inc,Wholesaler,1,5.0,(602) 957-3044,http://www.apexsalesandmarketing.com/,,"4647 N 32nd St #190, Phoenix, AZ 85018, USA",thin reviews — verify it's real,specialty-distribution
53,"B&W Distributors, Inc.",Store,4,4.5,(480) 924-8883,https://bwdist.com/,,"2702 N Ogden #107, Mesa, AZ 85215, USA",thin reviews — verify it's real,specialty-distribution
53,Wespac Industrial Supply Inc,Manufacturer,3,5.0,(480) 968-3800,http://www.wespacindustrial.com/,,"2121 S Priest Dr #118, Tempe, AZ 85282, USA",thin reviews — verify it's real,specialty-distribution
53,Fastexdistribution,Wholesaler,2,5.0,(623) 742-5809,http://www.fastexdistribution.com/,,"571 N Arizona Ave, Chandler, AZ 85225, USA",thin reviews — verify it's real,specialty-distribution
53,Qrcoustic,Wholesaler,2,5.0,(480) 569-1540,https://maps.google.com/?cid=2278512196951486114&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"2350 E Germann Rd, Chandler, AZ 85286, USA",thin reviews — verify it's real,specialty-distribution
53,Mi Reina Products,Wholesaler,1,5.0,(480) 938-5936,https://maps.google.com/?cid=6637752284209653864&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"3016 N Dobson Rd, Chandler, AZ 85224, USA",thin reviews — verify it's real,specialty-distribution
53,"Brenntag Pacific, Inc.",Wholesaler,8,3.0,(480) 961-4189,https://www.brenntag.com/en-us/,,"6750 W Boston St, Chandler, AZ 85226, USA",,specialty-distribution
53,MJ Sweiss,Wholesaler,4,5.0,(602) 272-1142,https://www.mjsweiss.com/,,"2510 W Geneva Dr, Tempe, AZ 85282, USA",thin reviews — verify it's real,specialty-distribution
53,Silver Streak,Wholesaler,8,3.9,(800) 526-9990,http://www.silverstreaks.com/,,"1604 S Edward Dr, Tempe, AZ 85281, USA",,specialty-distribution
53,True World Foods Phoenix LLC,Wholesaler,4,5.0,(480) 377-8783,http://www.trueworldfoods.com/,,"835 W 22nd St #107, Tempe, AZ 85282, USA",thin reviews — verify it's real,specialty-distribution
53,Hantz Professional Products,wholesaler / store / point_of_interest,4,5.0,(855) 977-1491,https://maps.google.com/?cid=6697225068051861862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"1840 E University Dr, Tempe, AZ 85288, USA",thin reviews — verify it's real,specialty-distribution
53,"International Marine Products, Inc - AZ",Wholesaler,1,5.0,(602) 470-9881,http://www.intmarine.com/,,"3801 E Roeser Rd, Phoenix, AZ 85040, USA",thin reviews — verify it's real,specialty-distribution
53,Amalgamated Food Brokerage,Wholesaler,2,5.0,(480) 921-2023,http://amalgamatedbrokerage.com/,,"140 S Lindon Ln #101, Tempe, AZ 85281, USA",thin reviews — verify it's real,specialty-distribution
53,Costco Wholesale,Warehouse store,6966,4.6,(480) 375-2051,https://www.costco.com/warehouse-locations/chandler-AZ-736.html?utm_term=KW&utm_campaign=Homepage&utm_medium=GMB&utm_source=Google&utm_content=Link,,"595 S Galleria Way #736d, Chandler, AZ 85226, USA",large/established — may exceed $500k solo cap,specialty-distribution
53,Caliber Supply,Wholesaler,3,5.0,(480) 336-8342,https://caliber-supply.com/,,"1710 N Higley Rd #103, Mesa, AZ 85205, USA",thin reviews — verify it's real,specialty-distribution
53,Superior Image,Wholesaler,163,4.7,(480) 508-7055,http://superiorimage.com/,,"945 S Hohokam Dr #5115, Tempe, AZ 85281, USA",large/established — may exceed $500k solo cap,specialty-distribution
53,Security Data Destruction,supplier / service / point_of_interest,1,5.0,(602) 272-0636,https://maps.google.com/?cid=7979588814585407806&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"3640 W Lincoln St, Phoenix, AZ 85009, USA",thin reviews — verify it's real,document-destruction
53,Whirlwind window cleaning,Services,2,5.0,,https://www.facebook.com/share/1GJD3uFRjG/,,"534 E Huntington Dr #17, Tempe, AZ 85282, USA",thin reviews — verify it's real; no phone; recurring/route sector,window-cleaning
53,Bills Pest Termite Control,Services,3562,4.9,(602) 308-4510,https://billstermiteco.com/,,"24820 N 16th Ave Suite 130, Phoenix, AZ 85085, USA",large/established — may exceed $500k solo cap,pest-control
53,Phoenix Pest & Termite Control,Services,628,4.7,(480) 374-1527,https://www.phoenixpest.com/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx&utm_content=phoenix-2911,,"2911 N 26th Ave, Phoenix, AZ 85017, USA",large/established — may exceed $500k solo cap,pest-control
53,Budget Brothers Termite & Pest Elimination,Services,192,4.8,(480) 374-1524,https://budgetbrotherstermite.com/phoenix-pest-control/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=phoenix,,"2911 N 26th Ave, Phoenix, AZ 85017, USA",large/established — may exceed $500k solo cap,pest-control
53,Budget Brothers Termite & Pest Elimination,Services,3560,4.8,(602) 878-4506,http://www.budgetbrotherstermite.com/?utm_campaign=gmb,,"1919 W Lone Cactus Rd, Phoenix, AZ 85027, USA",large/established — may exceed $500k solo cap,pest-control
53,"Eliminex Pest, Termite & Weed Control",Services,175,4.9,(602) 942-2847,https://www.eliminexpest.com/,,"2338 W Royal Palm Rd Ste g, Phoenix, AZ 85021, USA",large/established — may exceed $500k solo cap,pest-control
53,Invader Pest Management,Services,726,4.9,(623) 435-0228,https://www.invader.net/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-glendale,,"6087 N 57th Dr, Glendale, AZ 85301, USA",large/established — may exceed $500k solo cap,pest-control
53,Phoenix Pest & Termite Control,Services,578,4.9,(480) 588-2850,https://phoenixpest.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=phoenix-1919,,"1919 W Lone Cactus Dr, Phoenix, AZ 85027, USA",large/established — may exceed $500k solo cap,pest-control
53,Protection Termite Control - AZ,Services,676,4.9,(623) 343-7922,https://www.protectiontermitecontrol.com/,,"7155 W Campo Bello Dr b160, Glendale, AZ 85308, USA",large/established — may exceed $500k solo cap,pest-control
53,Phoenix Pest & Termite Control,Services,222,4.9,(480) 542-2392,https://phoenixpest.com/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx&utm_content=mesa,,"465 E Broadway Rd, Mesa, AZ 85204, USA",large/established — may exceed $500k solo cap,pest-control
53,Arizona's Best Choice Pest & Termite Services - Mesa,Services,420,4.8,(480) 986-8500,https://www.azbestpest.com/,,"8227 E Main St, Mesa, AZ 85207, USA",large/established — may exceed $500k solo cap,pest-control
53,Budget Brothers Termite & Pest Elimination,Services,421,4.8,(480) 374-1521,https://budgetbrotherstermite.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=mesa,,"465 E Broadway Rd, Mesa, AZ 85204, USA",large/established — may exceed $500k solo cap,pest-control
53,EzFix Exterminators Mesa,Services,3,5.0,(520) 655-4046,http://ezfixexterminatorsmesa.com/,,"1310 S Country Club Dr, Mesa, AZ 85210, USA",thin reviews — verify it's real,pest-control
53,Pro Active Pest Control,Services,705,4.9,,https://www.beproactivepestcontrol.com/,,"3454 N San Marcos Pl Ste C-9, Chandler, AZ 85225, USA",large/established — may exceed $500k solo cap; no phone; recurring/route sector,pest-control
53,Arizona Termite & Pest Solutions,Services,175,4.9,(480) 359-9600,https://arizonapestsolutions.com/?utm_source=GMB&utm_medium=Website,,"1260 N Arizona Ave # C, Chandler, AZ 85225, USA",large/established — may exceed $500k solo cap,pest-control
53,The Termite Division,Services,209,5.0,(480) 788-4972,https://thetermitedivision.com/,,"9857 E Sunspot Dr, Mesa, AZ 85212, USA",large/established — may exceed $500k solo cap,pest-control
53,Dun-Rite Pest & Termite Control,Services,3,5.0,(480) 539-8001,https://maps.google.com/?cid=12844383272445731383&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"11004 E Flower Ave, Mesa, AZ 85208, USA",thin reviews — verify it's real,pest-control
53,Cummings Termite & Pest,Services,195,4.9,(480) 994-9599,http://www.cummingspest.com/,,"16918 E Colony Dr, Fountain Hills, AZ 85268, USA",large/established — may exceed $500k solo cap,pest-control
53,Richardson Pest Management,Services,402,5.0,(602) 380-8869,http://richardsonpestmanagement.com/,,"18049 E Indiana Ave, Queen Creek, AZ 85142, USA",large/established — may exceed $500k solo cap,pest-control
50,Real Property Management,Services,11,2.3,,http://www.titaniumphoenix.realpropertymgt.com/,,"14555 N Scottsdale Rd, Scottsdale, AZ 85254, USA",no phone,hoa-management
49,Heywood Community HOA Management Company,Services,257,3.8,(480) 820-1519,http://www.heywoodmanagement.com/,,"42 S Hamilton Pl #101, Gilbert, AZ 85233, USA",large/established — may exceed $500k solo cap; recurring/route sector,hoa-management
49,Vision Community Management Phoenix,Services,779,3.2,(480) 759-4945,http://www.realmanage.com/,,"16625 S Desert Foothills Pkwy, Phoenix, AZ 85048, USA",large/established — may exceed $500k solo cap; recurring/route sector,hoa-management
49,360 Community HOA Management Company,Services,2,3.0,(602) 863-3600,https://www.360propertymgt.com/,,"7272 E Indian School Rd #540, Scottsdale, AZ 85251, USA",thin reviews — verify it's real; recurring/route sector,hoa-management
49,GUD Community Management,Services,744,3.9,(480) 635-1133,https://gudhoa.com/,,"4135 S Power Rd Ste 122, Mesa, AZ 85212, USA",large/established — may exceed $500k solo cap; recurring/route sector,hoa-management
49,Elite Window Cleaning,Services,3,3.7,(480) 632-1779,http://www.eliteaz.com/,,"224 E Chilton Dr #7, Chandler, AZ 85225, USA",thin reviews — verify it's real; recurring/route sector,window-cleaning
49,Montiel Pool Services Inc,Services,3,3.7,(602) 571-3590,http://www.montielpools.com/,,"Phoenix, AZ 85008, USA",thin reviews — verify it's real; recurring/route sector,pool-service
49,First Class Vending Inc.,Manufacturer,1,3.0,(602) 922-6655,https://firstclassvending.com/phoenix-az/,,"3632 E La Salle St, Phoenix, AZ 85040, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
49,Brand Vending Products,Manufacturer,2,3.0,(800) 967-3048,http://brandvendingproducts.com/,,"2610 E Mohawk Ln Ste 120, Phoenix, AZ 85050, USA",thin reviews — verify it's real; recurring/route sector,vending-micromarket
47,Foothills Community Association,Association / Organization,5,1.8,(480) 460-2680,https://maps.google.com/?cid=7274740835355164835&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"15639 S 13th Pl, Phoenix, AZ 85048, USA",,hoa-management
47,Stratton Vantage Property Management,Services,1569,4.4,(480) 219-2111,https://www.strattonvantage.com/,,"3635 E Inverness Ave Ste 101, Mesa, AZ 85206, USA",large/established — may exceed $500k solo cap,hoa-management
47,HomeRiver Group Phoenix Property Management,Services,388,4.1,(480) 970-1999,https://www.homeriver.com/arizona/phoenix-property-management,,"3337 N Miller Rd #105, Scottsdale, AZ 85251, USA",large/established — may exceed $500k solo cap,hoa-management
